RevisionID:,0106.0036.0012.0002.0022
File Name:,HC900-C75S Rev 7.2x : WEB_SIS_241224 *
Controller Name,WEBSIS
Title:,
Author:,
Created Date:,2/14/2005 7:38:48 AM
Modified Date:,12/24/2024 5:25:30 AM

Report Title:,Modbus Signal Tags and Variables Report [Process & Safety]

Hex Addr,Dec Addr,Tag Name,Description,Type,#,Data Type,EU,Decimal Places,Tag Type,'On' Label,'Off' Label,Initial/Source
0x2126,8487,PZIT-228A_STO,Startup Override,Signal Tag,148,float 32, , ,Digital,ON,OFF,Block 956  Output 1
0x2128,8489,PZIT-228A_HH,Alarm High High,Signal Tag,149,float 32, , ,Digital,ON,OFF,Block 941  Output 1
0x212A,8491,PZIT-228A_LL,Alarm Low Low,Signal Tag,150,float 32, , ,Digital,ON,OFF,Block 945  Output 1
0x212C,8493,PZIT-228A_RAW,,Signal Tag,151,float 32,barg,3,Analog, , ,Block 933  Output 6
0x212E,8495,PZIT-228A_V,Analog Value,Signal Tag,152,float 32,,0,Analog, , ,Variable #:100
0x2130,8497,PZIT-228A_F,,Signal Tag,153,float 32, , ,Digital,ON,OFF,Block 946  Output 1
0x2132,8499,PZIT-228A_R,Alarm Reset,Signal Tag,154,float 32, , ,Digital,ON,OFF,Variable #:106
0x2134,8501,PZIT-228A_MOS1,,Signal Tag,155,float 32, , ,Digital,ON,OFF,Variable #:108
0x2136,8503,PZIT-W201B_V,Analog Value,Signal Tag,156,float 32,,0,Analog, , ,Variable #:109
0x2138,8505,PZIT-W201B_F,,Signal Tag,157,float 32, , ,Digital,ON,OFF,Block 973  Output 1
0x213A,8507,PZIT-W201B_R,Alarm Reset,Signal Tag,158,float 32, , ,Digital,ON,OFF,Variable #:115
0x213C,8509,PZIT-W201B_MOS1,,Signal Tag,159,float 32, , ,Digital,ON,OFF,Variable #:117
0x213E,8511,PZIT-W202B_CH,,Signal Tag,160,float 32,,0,Analog, , ,Block 986  Output 1
0x2140,8513,PZIT-W202B_CH_F,Channel Fail,Signal Tag,161,float 32, , ,Digital,ON,OFF,Block 1000  Output 1
0x2142,8515,PZIT-W202B_D_F,Discrepancy Fail,Signal Tag,162,float 32, , ,Digital,ON,OFF,Block 1005  Output 1
0x2144,8517,PZIT-W202B_FO,First Out,Signal Tag,163,float 32, , ,Digital,ON,OFF,Block 1009  Output 1
0x2146,8519,PZIT-W202B_STO,Startup Override,Signal Tag,164,float 32, , ,Digital,ON,OFF,Block 1008  Output 1
0x2148,8521,PZIT-W202B_HH,Alarm High High,Signal Tag,165,float 32, , ,Digital,ON,OFF,Block 993  Output 1
0x214A,8523,PZIT-W202B_LL,Alarm Low Low,Signal Tag,166,float 32, , ,Digital,ON,OFF,Block 997  Output 1
0x214C,8525,PZIT-W202B_RAW,,Signal Tag,167,float 32,barg,3,Analog, , ,Block 985  Output 6
0x214E,8527,PZIT-W202B_V,Analog Value,Signal Tag,168,float 32,,0,Analog, , ,Variable #:126
0x2150,8529,PZIT-W202B_F,,Signal Tag,169,float 32, , ,Digital,ON,OFF,Block 998  Output 1
0x2152,8531,PZIT-W202B_R,Alarm Reset,Signal Tag,170,float 32, , ,Digital,ON,OFF,Variable #:120
0x2154,8533,PZIT-W202B_MOS1,,Signal Tag,171,float 32, , ,Digital,ON,OFF,Variable #:118
0x2156,8535,PZIT-W203B_CH,,Signal Tag,172,float 32,,0,Analog, , ,Block 1011  Output 1
0x2158,8537,PZIT-W203B_CH_F,Channel Fail,Signal Tag,173,float 32, , ,Digital,ON,OFF,Block 1025  Output 1
0x215A,8539,PZIT-W203B_D_F,Discrepancy Fail,Signal Tag,174,float 32, , ,Digital,ON,OFF,Block 1030  Output 1
0x215C,8541,PZIT-W203B_FO,First Out,Signal Tag,175,float 32, , ,Digital,ON,OFF,Block 1034  Output 1
0x215E,8543,PZIT-W203B_STO,Startup Override,Signal Tag,176,float 32, , ,Digital,ON,OFF,Block 1033  Output 1
0x2160,8545,PZIT-W203B_HH,Alarm High High,Signal Tag,177,float 32, , ,Digital,ON,OFF,Block 1018  Output 1
0x2162,8547,PZIT-W203B_LL,Alarm Low Low,Signal Tag,178,float 32, , ,Digital,ON,OFF,Block 1022  Output 1
0x2164,8549,PZIT-W203B_RAW,,Signal Tag,179,float 32,barg,3,Analog, , ,Block 1010  Output 6
0x2166,8551,PZIT-W203B_V,Analog Value,Signal Tag,180,float 32,,0,Analog, , ,Variable #:127
0x2168,8553,PZIT-W203B_F,,Signal Tag,181,float 32, , ,Digital,ON,OFF,Block 1023  Output 1
0x216A,8555,PZIT-W203B_R,Alarm Reset,Signal Tag,182,float 32, , ,Digital,ON,OFF,Variable #:133
0x216C,8557,PZIT-W203B_MOS1,,Signal Tag,183,float 32, , ,Digital,ON,OFF,Variable #:135
0x216E,8559,PZIT-W208B_CH,,Signal Tag,184,float 32,,0,Analog, , ,Block 1036  Output 1
0x2170,8561,PZIT-W208B_CH_F,Channel Fail,Signal Tag,185,float 32, , ,Digital,ON,OFF,Block 1050  Output 1
0x2172,8563,PZIT-W208B_D_F,Discrepancy Fail,Signal Tag,186,float 32, , ,Digital,ON,OFF,Block 1055  Output 1
0x2174,8565,PZIT-W208B_FO,First Out,Signal Tag,187,float 32, , ,Digital,ON,OFF,Block 3645  Output 1
0x2176,8567,PZIT-W208B_STO,Startup Override,Signal Tag,188,float 32, , ,Digital,ON,OFF,Block 1058  Output 1
0x2178,8569,PZIT-W208B_HH,Alarm High High,Signal Tag,189,float 32, , ,Digital,ON,OFF,Block 1043  Output 1
0x217A,8571,PZIT-W208B_LL,Alarm Low Low,Signal Tag,190,float 32, , ,Digital,ON,OFF,Block 1047  Output 1
0x217C,8573,PZIT-W208B_RAW,,Signal Tag,191,float 32,barg,3,Analog, , ,Block 1035  Output 6
0x217E,8575,PZIT-W208B_V,Analog Value,Signal Tag,192,float 32,,0,Analog, , ,Variable #:136
0x2180,8577,PZIT-W208B_F,,Signal Tag,193,float 32, , ,Digital,ON,OFF,Block 1048  Output 1
0x2182,8579,PZIT-W208B_R,Alarm Reset,Signal Tag,194,float 32, , ,Digital,ON,OFF,Variable #:142
0x2184,8581,PZIT-W208B_MOS1,,Signal Tag,195,float 32, , ,Digital,ON,OFF,Variable #:144
0x2186,8583,PZIT-W207B_CH,,Signal Tag,196,float 32,,0,Analog, , ,Block 1061  Output 1
0x2188,8585,PZIT-W207B_CH_F,Channel Fail,Signal Tag,197,float 32, , ,Digital,ON,OFF,Block 1075  Output 1
0x218A,8587,PZIT-W207B_D_F,Discrepancy Fail,Signal Tag,198,float 32, , ,Digital,ON,OFF,Block 1080  Output 1
0x218C,8589,PZIT-W207B_FO,First Out,Signal Tag,199,float 32, , ,Digital,ON,OFF,Block 3650  Output 1
0x218E,8591,PZIT-W207B_STO,Startup Override,Signal Tag,200,float 32, , ,Digital,ON,OFF,Block 1083  Output 1
0x2190,8593,PZIT-W207B_HH,Alarm High High,Signal Tag,201,float 32, , ,Digital,ON,OFF,Block 1068  Output 1
0x2192,8595,PZIT-W207B_LL,Alarm Low Low,Signal Tag,202,float 32, , ,Digital,ON,OFF,Block 1072  Output 1
0x2194,8597,PZIT-W207B_RAW,,Signal Tag,203,float 32,barg,3,Analog, , ,Block 1060  Output 6
0x2196,8599,PZIT-W207B_V,Analog Value,Signal Tag,204,float 32,,0,Analog, , ,Variable #:145
0x2198,8601,PZIT-W207B_F,,Signal Tag,205,float 32, , ,Digital,ON,OFF,Block 1073  Output 1
0x219A,8603,PZIT-W207B_R,Alarm Reset,Signal Tag,206,float 32, , ,Digital,ON,OFF,Variable #:151
0x219C,8605,PZIT-W207B_MOS1,,Signal Tag,207,float 32, , ,Digital,ON,OFF,Variable #:153
0x219E,8607,LZIT-605C_CH,,Signal Tag,208,float 32,,0,Analog, , ,Block 1113  Output 1
0x21A0,8609,LZIT-605C_CH_F,Channel Fail,Signal Tag,209,float 32, , ,Digital,ON,OFF,Block 1127  Output 1
0x21A2,8611,LZIT-605C_D_F,Discrepancy Fail,Signal Tag,210,float 32, , ,Digital,ON,OFF,Block 1132  Output 1
0x21A4,8613,LZIT-605C_FO,First Out,Signal Tag,211,float 32, , ,Digital,ON,OFF,Block 1136  Output 1
0x21A6,8615,LZIT-605C_STO,Startup Override,Signal Tag,212,float 32, , ,Digital,ON,OFF,Block 1135  Output 1
0x21A8,8617,LZIT-605C_HH,Alarm High High,Signal Tag,213,float 32, , ,Digital,ON,OFF,Block 1120  Output 1
0x21AA,8619,LZIT-605C_LL,Alarm Low Low,Signal Tag,214,float 32, , ,Digital,ON,OFF,Block 1124  Output 1
0x21AC,8621,LZIT-605C_RAW,,Signal Tag,215,float 32,mm,3,Analog, , ,Block 1112  Output 6
0x21AE,8623,LZIT-605C_V,Analog Value,Signal Tag,216,float 32,,0,Analog, , ,Variable #:154
0x21B0,8625,LZIT-605C_F,,Signal Tag,217,float 32, , ,Digital,ON,OFF,Block 1125  Output 1
0x21B2,8627,LZIT-605C_R,Alarm Reset,Signal Tag,218,float 32, , ,Digital,ON,OFF,Variable #:160
0x21B4,8629,LZIT-605C_MOS1,,Signal Tag,219,float 32, , ,Digital,ON,OFF,Variable #:162
0x21B6,8631,LZIT-605C_D_F1,Vote Discrepancy,Signal Tag,220,float 32, , ,Digital,ON,OFF,Block 1138  Output 1
0x21B8,8633,LZIT-607_CH,,Signal Tag,221,float 32,,0,Analog, , ,Block 1140  Output 1
0x21BA,8635,LZIT-607_CH_F,Channel Fail,Signal Tag,222,float 32, , ,Digital,ON,OFF,Block 1154  Output 1
0x21BC,8637,LZIT-607_D_F,Discrepancy Fail,Signal Tag,223,float 32, , ,Digital,ON,OFF,Block 1159  Output 1
0x21BE,8639,LZIT-607_FO,First Out,Signal Tag,224,float 32, , ,Digital,ON,OFF,Block 3680  Output 1
0x21C0,8641,LZIT-607_STO,Startup Override,Signal Tag,225,float 32, , ,Digital,ON,OFF,Block 1162  Output 1
0x21C2,8643,LZIT-607_HH,Alarm High High,Signal Tag,226,float 32, , ,Digital,ON,OFF,Block 1147  Output 1
0x21C4,8645,LZIT-607_LL,Alarm Low Low,Signal Tag,227,float 32, , ,Digital,ON,OFF,Block 1151  Output 1
0x21C6,8647,LZIT-607_RAW,,Signal Tag,228,float 32,mm,3,Analog, , ,Block 1139  Output 6
0x21C8,8649,LZIT-607_V,Analog Value,Signal Tag,229,float 32,,0,Analog, , ,Variable #:163
0x21CA,8651,LZIT-607_F,,Signal Tag,230,float 32, , ,Digital,ON,OFF,Block 1152  Output 1
0x21CC,8653,LZIT-607_R,Alarm Reset,Signal Tag,231,float 32, , ,Digital,ON,OFF,Variable #:169
0x21CE,8655,LZIT-607_MOS1,,Signal Tag,232,float 32, , ,Digital,ON,OFF,Variable #:171
0x21D0,8657,LZIT-607_D_F1,Vote Discrepancy,Signal Tag,233,float 32, , ,Digital,ON,OFF,Block 1165  Output 1
0x21D2,8659,FZIT-104_CH,,Signal Tag,234,float 32,,0,Analog, , ,Block 1167  Output 1
0x21D4,8661,FZIT-104_CH_F,Channel Fail,Signal Tag,235,float 32, , ,Digital,ON,OFF,Block 1181  Output 1
0x21D6,8663,FZIT-104_D_F,Discrepancy Fail,Signal Tag,236,float 32, , ,Digital,ON,OFF,Block 1186  Output 1
0x21D8,8665,FZIT-104_FO,First Out,Signal Tag,237,float 32, , ,Digital,ON,OFF,Block 3230  Output 1
0x21DA,8667,FZIT-104_STO,Startup Override,Signal Tag,238,float 32, , ,Digital,ON,OFF,Block 1189  Output 1
0x21DC,8669,FZIT-104_HH,Alarm High High,Signal Tag,239,float 32, , ,Digital,ON,OFF,Block 1174  Output 1
0x21DE,8671,FZIT-104_LL,Alarm Low Low,Signal Tag,240,float 32, , ,Digital,ON,OFF,Block 1178  Output 1
0x21E0,8673,FZIT-104_RAW,kg/hr,Signal Tag,241,float 32,mm,3,Analog, , ,Block 1166  Output 6
0x21E2,8675,FZIT-104_V,Analog Value,Signal Tag,242,float 32,,0,Analog, , ,Variable #:172
0x21E4,8677,FZIT-104_F,,Signal Tag,243,float 32, , ,Digital,ON,OFF,Block 1179  Output 1
0x21E6,8679,FZIT-104_R,Alarm Reset,Signal Tag,244,float 32, , ,Digital,ON,OFF,Variable #:178
0x21E8,8681,FZIT-104_MOS1,,Signal Tag,245,float 32, , ,Digital,ON,OFF,Variable #:180
0x21EA,8683,FZIT-104_D_F1,Vote Discrepancy,Signal Tag,246,float 32, , ,Digital,ON,OFF,Block 1192  Output 1
0x21EC,8685,ZZT-906_CH,,Signal Tag,247,float 32,,0,Analog, , ,Block 1194  Output 1
0x21EE,8687,ZZT-906_CH_F,Channel Fail,Signal Tag,248,float 32, , ,Digital,ON,OFF,Block 1208  Output 1
0x21F0,8689,ZZT-906_D_F,Discrepancy Fail,Signal Tag,249,float 32, , ,Digital,ON,OFF,Block 1213  Output 1
0x21F2,8691,ZZT-906_FO,First Out,Signal Tag,250,float 32, , ,Digital,ON,OFF,Block 1217  Output 1
0x21F4,8693,ZZT-906_STO,Startup Override,Signal Tag,251,float 32, , ,Digital,ON,OFF,Block 1216  Output 1
0x21F6,8695,ZZT-906_HH,Alarm High High,Signal Tag,252,float 32, , ,Digital,ON,OFF,Block 1201  Output 1
0x21F8,8697,ZZT-906_LL,Alarm Low Low,Signal Tag,253,float 32, , ,Digital,ON,OFF,Block 1205  Output 1
0x21FA,8699,ZZT-906_RAW,,Signal Tag,254,float 32,%,3,Analog, , ,Block 1193  Output 6
0x21FC,8701,ZZT-906_V,Analog Value,Signal Tag,255,float 32,,0,Analog, , ,Variable #:181
0x21FE,8703,ZZT-906_F,,Signal Tag,256,float 32, , ,Digital,ON,OFF,Block 1206  Output 1
0x2200,8705,ZZT-906_R,Alarm Reset,Signal Tag,257,float 32, , ,Digital,ON,OFF,Variable #:187
0x2202,8707,ZZT-906_MOS1,,Signal Tag,258,float 32, , ,Digital,ON,OFF,Variable #:189
0x2204,8709,ZZT-906_D_F1,Vote Discrepancy,Signal Tag,259,float 32, , ,Digital,ON,OFF,Block 1407  Output 1
0x2206,8711,ZZT-907_CH,,Signal Tag,260,float 32,,0,Analog, , ,Block 1221  Output 1
0x2208,8713,ZZT-907_CH_F,Channel Fail,Signal Tag,261,float 32, , ,Digital,ON,OFF,Block 1235  Output 1
0x220A,8715,ZZT-907_D_F,Discrepancy Fail,Signal Tag,262,float 32, , ,Digital,ON,OFF,Block 1240  Output 1
0x220C,8717,ZZT-907_FO,First Out,Signal Tag,263,float 32, , ,Digital,ON,OFF,Block 1244  Output 1
0x220E,8719,ZZT-907_STO,Startup Override,Signal Tag,264,float 32, , ,Digital,ON,OFF,Block 1243  Output 1
0x2210,8721,ZZT-907_HH,Alarm High High,Signal Tag,265,float 32, , ,Digital,ON,OFF,Block 1228  Output 1
0x2212,8723,ZZT-907_LL,Alarm Low Low,Signal Tag,266,float 32, , ,Digital,ON,OFF,Block 1232  Output 1
0x2214,8725,ZZT-907_RAW,,Signal Tag,267,float 32,%,3,Analog, , ,Block 1220  Output 6
0x2216,8727,ZZT-907_V,Analog Value,Signal Tag,268,float 32,,0,Analog, , ,Variable #:190
0x2218,8729,ZZT-907_F,,Signal Tag,269,float 32, , ,Digital,ON,OFF,Block 1233  Output 1
0x221A,8731,ZZT-907_R,Alarm Reset,Signal Tag,270,float 32, , ,Digital,ON,OFF,Variable #:196
0x221C,8733,ZZT-907_MOS1,,Signal Tag,271,float 32, , ,Digital,ON,OFF,Variable #:198
0x221E,8735,ZZT-907_D_F1,Vote Discrepancy,Signal Tag,272,float 32, , ,Digital,ON,OFF,Block 1246  Output 1
0x2220,8737,LZIT-602_CH,,Signal Tag,273,float 32,,0,Analog, , ,Block 1248  Output 1
0x2222,8739,LZIT-602_CH_F,Channel Fail,Signal Tag,274,float 32, , ,Digital,ON,OFF,Block 1262  Output 1
0x2224,8741,LZIT-602_D_F,Discrepancy Fail,Signal Tag,275,float 32, , ,Digital,ON,OFF,Block 1267  Output 1
0x2226,8743,LZIT-602_FO,First Out,Signal Tag,276,float 32, , ,Digital,ON,OFF,Block 3675  Output 1
0x2228,8745,LZIT-602_STO,Startup Override,Signal Tag,277,float 32, , ,Digital,ON,OFF,Block 1270  Output 1
0x222A,8747,LZIT-602_HH,Alarm High High,Signal Tag,278,float 32, , ,Digital,ON,OFF,Block 1255  Output 1
0x222C,8749,LZIT-602_LL,Alarm Low Low,Signal Tag,279,float 32, , ,Digital,ON,OFF,Block 1259  Output 1
0x222E,8751,LZIT-602_RAW,,Signal Tag,280,float 32,mm,3,Analog, , ,Block 1247  Output 6
0x2230,8753,LZIT-602_V,Analog Value,Signal Tag,281,float 32,,0,Analog, , ,Variable #:199
0x2232,8755,LZIT-602_F,,Signal Tag,282,float 32, , ,Digital,ON,OFF,Block 1260  Output 1
0x2234,8757,LZIT-602_R,Alarm Reset,Signal Tag,283,float 32, , ,Digital,ON,OFF,Variable #:205
0x2236,8759,LZIT-602_MOS1,,Signal Tag,284,float 32, , ,Digital,ON,OFF,Variable #:207
0x2238,8761,LZIT-602_D_F1,Vote Discrepancy,Signal Tag,285,float 32, , ,Digital,ON,OFF,Block 1273  Output 1
0x223A,8763,FZIT-103_CH,,Signal Tag,286,float 32,,0,Analog, , ,Block 1436  Output 1
0x223C,8765,FZIT-103_CH_F,Channel Fail,Signal Tag,287,float 32, , ,Digital,ON,OFF,Block 1450  Output 1
0x223E,8767,FZIT-103_D_F,Discrepancy Fail,Signal Tag,288,float 32, , ,Digital,ON,OFF,Block 1455  Output 1
0x2240,8769,FZIT-103_FO,First Out,Signal Tag,289,float 32, , ,Digital,ON,OFF,Block 3235  Output 1
0x2242,8771,FZIT-103_STO,Startup Override,Signal Tag,290,float 32, , ,Digital,ON,OFF,Block 1458  Output 1
0x2244,8773,FZIT-103_HH,Alarm High High,Signal Tag,291,float 32, , ,Digital,ON,OFF,Block 1443  Output 1
0x2246,8775,FZIT-103_LL,Alarm Low Low,Signal Tag,292,float 32, , ,Digital,ON,OFF,Block 1447  Output 1
0x2248,8777,FZIT-103_RAW,,Signal Tag,293,float 32,kg/hr,3,Analog, , ,Block 1435  Output 6
0x224A,8779,FZIT-103_V,Analog Value,Signal Tag,294,float 32,,0,Analog, , ,Variable #:208
0x224C,8781,FZIT-103_F,,Signal Tag,295,float 32, , ,Digital,ON,OFF,Block 1448  Output 1
0x224E,8783,FZIT-103_R,Alarm Reset,Signal Tag,296,float 32, , ,Digital,ON,OFF,Variable #:214
0x2250,8785,FZIT-103_MOS1,,Signal Tag,297,float 32, , ,Digital,ON,OFF,Variable #:216
0x2252,8787,FZIT-103_D_F1,Vote Discrepancy,Signal Tag,298,float 32, , ,Digital,ON,OFF,Block 1461  Output 1
0x2254,8789,ZZT-908_CH,,Signal Tag,299,float 32,,0,Analog, , ,Block 1463  Output 1
0x2256,8791,ZZT-908_CH_F,Channel Fail,Signal Tag,300,float 32, , ,Digital,ON,OFF,Block 1477  Output 1
0x2258,8793,ZZT-908_D_F,Discrepancy Fail,Signal Tag,301,float 32, , ,Digital,ON,OFF,Block 1482  Output 1
0x225A,8795,ZZT-908_FO,First Out,Signal Tag,302,float 32, , ,Digital,ON,OFF,Block 1486  Output 1
0x225C,8797,ZZT-908_STO,Startup Override,Signal Tag,303,float 32, , ,Digital,ON,OFF,Block 1485  Output 1
0x225E,8799,ZZT-908_HH,Alarm High High,Signal Tag,304,float 32, , ,Digital,ON,OFF,Block 1470  Output 1
0x2260,8801,ZZT-908_LL,Alarm Low Low,Signal Tag,305,float 32, , ,Digital,ON,OFF,Block 1474  Output 1
0x2262,8803,ZZT-908_RAW,,Signal Tag,306,float 32,kg/hr,3,Analog, , ,Block 1462  Output 6
0x2264,8805,ZZT-908_V,Analog Value,Signal Tag,307,float 32,,0,Analog, , ,Variable #:225
0x2266,8807,ZZT-908_F,,Signal Tag,308,float 32, , ,Digital,ON,OFF,Block 1475  Output 1
0x2268,8809,ZZT-908_R,Alarm Reset,Signal Tag,309,float 32, , ,Digital,ON,OFF,Variable #:219
0x226A,8811,ZZT-908_MOS1,,Signal Tag,310,float 32, , ,Digital,ON,OFF,Variable #:217
0x226C,8813,ZZT-908_D_F1,Vote Discrepancy,Signal Tag,311,float 32, , ,Digital,ON,OFF,Block 1487  Output 1
0x226E,8815,LZIT-632_CH,,Signal Tag,312,float 32,,0,Analog, , ,Block 1489  Output 1
0x2270,8817,LZIT-632_CH_F,Channel Fail,Signal Tag,313,float 32, , ,Digital,ON,OFF,Block 1503  Output 1
0x2272,8819,LZIT-632_D_F,Discrepancy Fail,Signal Tag,314,float 32, , ,Digital,ON,OFF,Block 1508  Output 1
0x2274,8821,LZIT-632_FO,First Out,Signal Tag,315,float 32, , ,Digital,ON,OFF,Block 3730  Output 1
0x2276,8823,LZIT-632_STO,Startup Override,Signal Tag,316,float 32, , ,Digital,ON,OFF,Block 1511  Output 1
0x2278,8825,LZIT-632_HH,Alarm High High,Signal Tag,317,float 32, , ,Digital,ON,OFF,Block 1496  Output 1
0x227A,8827,LZIT-632_LL,Alarm Low Low,Signal Tag,318,float 32, , ,Digital,ON,OFF,Block 1500  Output 1
0x227C,8829,LZIT-632_RAW,,Signal Tag,319,float 32,mm,3,Analog, , ,Block 1488  Output 6
0x227E,8831,LZIT-632_V,Analog Value,Signal Tag,320,float 32,,0,Analog, , ,Variable #:234
0x2280,8833,LZIT-632_F,,Signal Tag,321,float 32, , ,Digital,ON,OFF,Block 1501  Output 1
0x2282,8835,LZIT-632_R,Alarm Reset,Signal Tag,322,float 32, , ,Digital,ON,OFF,Variable #:228
0x2284,8837,LZIT-632_MOS1,,Signal Tag,323,float 32, , ,Digital,ON,OFF,Variable #:226
0x2286,8839,LZIT-632_D_F1,Vote Discrepancy,Signal Tag,324,float 32, , ,Digital,ON,OFF,Block 1513  Output 1
0x2288,8841,LZIT-625_CH,,Signal Tag,325,float 32,,0,Analog, , ,Block 1515  Output 1
0x228A,8843,LZIT-625_CH_F,Channel Fail,Signal Tag,326,float 32, , ,Digital,ON,OFF,Block 1529  Output 1
0x228C,8845,LZIT-625_D_F,Discrepancy Fail,Signal Tag,327,float 32, , ,Digital,ON,OFF,Block 1534  Output 1
0x228E,8847,LZIT-625_FO,First Out,Signal Tag,328,float 32, , ,Digital,ON,OFF,Block 3685  Output 1
0x2290,8849,LZIT-625_STO,Startup Override,Signal Tag,329,float 32, , ,Digital,ON,OFF,Block 1537  Output 1
0x2292,8851,LZIT-625_HH,Alarm High High,Signal Tag,330,float 32, , ,Digital,ON,OFF,Block 1522  Output 1
0x2294,8853,LZIT-625_LL,Alarm Low Low,Signal Tag,331,float 32, , ,Digital,ON,OFF,Block 1526  Output 1
0x2296,8855,LZIT-625_RAW,,Signal Tag,332,float 32,mm,3,Analog, , ,Block 1514  Output 6
0x2298,8857,LZIT-625_V,Analog Value,Signal Tag,333,float 32,,0,Analog, , ,Variable #:243
0x229A,8859,LZIT-625_F,,Signal Tag,334,float 32, , ,Digital,ON,OFF,Block 1527  Output 1
0x229C,8861,LZIT-625_R,Alarm Reset,Signal Tag,335,float 32, , ,Digital,ON,OFF,Variable #:237
0x229E,8863,LZIT-625_MOS1,,Signal Tag,336,float 32, , ,Digital,ON,OFF,Variable #:235
0x22A0,8865,SY-W902A_TRIP,,Signal Tag,337,float 32, , ,Digital,ON,OFF,Block 3761  Output 1
0x22A2,8867,LZIT-627_CH,,Signal Tag,338,float 32,,0,Analog, , ,Block 1541  Output 1
0x22A4,8869,LZIT-627_CH_F,Channel Fail,Signal Tag,339,float 32, , ,Digital,ON,OFF,Block 1555  Output 1
0x22A6,8871,LZIT-627_D_F,Discrepancy Fail,Signal Tag,340,float 32, , ,Digital,ON,OFF,Block 1560  Output 1
0x22A8,8873,LZIT-627_FO,First Out,Signal Tag,341,float 32, , ,Digital,ON,OFF,Block 3720  Output 1
0x22AA,8875,LZIT-627_STO,Startup Override,Signal Tag,342,float 32, , ,Digital,ON,OFF,Block 1563  Output 1
0x22AC,8877,LZIT-627_HH,Alarm High High,Signal Tag,343,float 32, , ,Digital,ON,OFF,Block 1548  Output 1
0x22AE,8879,LZIT-627_LL,Alarm Low Low,Signal Tag,344,float 32, , ,Digital,ON,OFF,Block 1552  Output 1
0x22B0,8881,LZIT-627_RAW,,Signal Tag,345,float 32,mm,3,Analog, , ,Block 1540  Output 6
0x22B2,8883,LZIT-627_V,Analog Value,Signal Tag,346,float 32,,0,Analog, , ,Variable #:252
0x22B4,8885,LZIT-627_F,,Signal Tag,347,float 32, , ,Digital,ON,OFF,Block 1553  Output 1
0x22B6,8887,LZIT-627_R,Alarm Reset,Signal Tag,348,float 32, , ,Digital,ON,OFF,Variable #:246
0x22B8,8889,LZIT-627_MOS1,,Signal Tag,349,float 32, , ,Digital,ON,OFF,Variable #:244
0x22BA,8891,LZIT-627_D_F1,Vote Discrepancy,Signal Tag,350,float 32, , ,Digital,ON,OFF,Block 1565  Output 1
0x22BC,8893,LZIT-629_CH,,Signal Tag,351,float 32,,0,Analog, , ,Block 1567  Output 1
0x22BE,8895,LZIT-629_CH_F,Channel Fail,Signal Tag,352,float 32, , ,Digital,ON,OFF,Block 1581  Output 1
0x22C0,8897,LZIT-629_D_F,Discrepancy Fail,Signal Tag,353,float 32, , ,Digital,ON,OFF,Block 1586  Output 1
0x22C2,8899,LZIT-629_FO,First Out,Signal Tag,354,float 32, , ,Digital,ON,OFF,Block 3725  Output 1
0x22C4,8901,LZIT-629_STO,Startup Override,Signal Tag,355,float 32, , ,Digital,ON,OFF,Block 1589  Output 1
0x22C6,8903,LZIT-629_HH,Alarm High High,Signal Tag,356,float 32, , ,Digital,ON,OFF,Block 1574  Output 1
0x22C8,8905,LZIT-629_LL,Alarm Low Low,Signal Tag,357,float 32, , ,Digital,ON,OFF,Block 1578  Output 1
0x22CA,8907,LZIT-629_RAW,,Signal Tag,358,float 32,mm,3,Analog, , ,Block 1566  Output 6
0x22CC,8909,LZIT-629_V,Analog Value,Signal Tag,359,float 32,,0,Analog, , ,Variable #:261
0x22CE,8911,LZIT-629_F,,Signal Tag,360,float 32, , ,Digital,ON,OFF,Block 1579  Output 1
0x22D0,8913,LZIT-629_R,Alarm Reset,Signal Tag,361,float 32, , ,Digital,ON,OFF,Variable #:255
0x22D2,8915,LZIT-629_MOS1,,Signal Tag,362,float 32, , ,Digital,ON,OFF,Variable #:253
0x22D4,8917,LZIT-629_D_F1,Vote Discrepancy,Signal Tag,363,float 32, , ,Digital,ON,OFF,Block 1591  Output 1
0x22D6,8919,PZIT-W201C_CH,,Signal Tag,364,float 32,,0,Analog, , ,Block 1593  Output 1
0x22D8,8921,PZIT-W201C_CH_F,Channel Fail,Signal Tag,365,float 32, , ,Digital,ON,OFF,Block 1607  Output 1
0x22DA,8923,PZIT-W201C_D_F,Discrepancy Fail,Signal Tag,366,float 32, , ,Digital,ON,OFF,Block 1612  Output 1
0x22DC,8925,PZIT-W201C_FO,First Out,Signal Tag,367,float 32, , ,Digital,ON,OFF,Block 1616  Output 1
0x22DE,8927,PZIT-W201C_STO,Startup Override,Signal Tag,368,float 32, , ,Digital,ON,OFF,Block 1615  Output 1
0x22E0,8929,PZIT-W201C_HH,Alarm High High,Signal Tag,369,float 32, , ,Digital,ON,OFF,Block 1600  Output 1
0x22E2,8931,PZIT-W201C_LL,Alarm Low Low,Signal Tag,370,float 32, , ,Digital,ON,OFF,Block 1604  Output 1
0x22E4,8933,PZIT-W201C_RAW,,Signal Tag,371,float 32,barg,3,Analog, , ,Block 1592  Output 6
0x22E6,8935,PZIT-W201C_V,Analog Value,Signal Tag,372,float 32,,0,Analog, , ,Variable #:262
0x22E8,8937,PZIT-W201C_F,,Signal Tag,373,float 32, , ,Digital,ON,OFF,Block 1605  Output 1
